[VAMS][2018-05-03 14:46:24,024] INFO | 重新建立连接：10.10.10.111:8989 | [Thread-0] com.huir.mina.customtelnet.NetService_java$1.run(68)
[VAMS][2018-05-03 16:58:00,385] INFO | Thread=========》 1 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(131)
[VAMS][2018-05-03 16:58:02,386] INFO | tempb:� | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(151)
[VAMS][2018-05-03 16:58:02,387] INFO | num 2 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(153)
[VAMS][2018-05-03 16:58:02,475] INFO | Thread=========》 数据异常Index: 1, Size: 1 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(263)
[VAMS][2018-05-03 16:58:03,475] INFO | Thread=========》 1 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(131)
[VAMS][2018-05-03 16:58:05,476] INFO | tempb:� | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(151)
[VAMS][2018-05-03 16:58:05,477] INFO | num 3 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(153)
[VAMS][2018-05-03 16:58:10,478] INFO | 重新建立连接!!!!   ip[10.10.10.11] port[8989] | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(169)
[VAMS][2018-05-03 16:58:10,479] INFO | Thread=========》  建立连接失败....... | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(177)
[VAMS][2018-05-03 16:58:20,479] INFO | 重新建立连接!!!!   ip[10.10.10.11] port[8989] | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(169)
[VAMS][2018-05-03 16:58:20,480] INFO | Thread=========》  建立连接失败....... | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(177)
[VAMS][2018-05-03 16:58:30,482] INFO | 重新建立连接!!!!   ip[10.10.10.11] port[8989] | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(169)
[VAMS][2018-05-03 16:58:30,483] INFO | Thread=========》  建立连接失败....... | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(177)
[VAMS][2018-05-03 17:01:07,222] INFO | Thread=========》 322 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(131)
[VAMS][2018-05-03 17:01:09,236] INFO | tempb:286{"Request":"Islogin","Root":"{\"User_ID\":1,\"User_Name\":null,\"CUser_HuaName\":null,\"CUser_PWD\":null,\"Token\":null,\"LoginType\":0,\"StrErr\":\"29ac2566e3078e87e3097d3822e50d7\"}","Parameter":null,"Token":"d5ace37ec03047eda6e850846d7e0a3b","Querycount":0,"Number":null,"Type":null}�27token|201805031701070668949 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(151)
[VAMS][2018-05-03 17:01:09,237] INFO | Thread=========》 《================开始解码================》 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(199)
[VAMS][2018-05-03 17:01:09,238] INFO | command 1 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(202)
[VAMS][2018-05-03 17:01:09,239] INFO | Thread=========》   command [1] str_length[3] lenlen[286] | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(208)
[VAMS][2018-05-03 17:01:09,241] INFO | tempb1:{"Request":"Islogin","Root":{"User_ID":1,"User_Name":null,"CUser_HuaName":null,"CUser_PWD":null,"Token":null,"LoginType":0,"StrErr":"29ac2566e3078e87e3097d3822e50d7"},"Parameter":null,"Token":"d5ace37ec03047eda6e850846d7e0a3b","Querycount":0,"Number":null,"Type":null} | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(241)
[VAMS][2018-05-03 17:01:09,323] INFO | json Request[Islogin]  Root[com.huir.entity.User@b82e49e]  Parameter[null]  Token[d5ace37ec03047eda6e850846d7e0a3b]  Querycount[0]  Number[null]  Typenull] | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(244)
[VAMS][2018-05-03 17:01:09,323] INFO | Thread=========》   mgs {"Request":"Islogin","Root":"{"User_ID":1,"User_Name":null,"CUser_HuaName":null,"CUser_PWD":null,"Token":null,"LoginType":0,"StrErr":"29ac2566e3078e87e3097d3822e50d7"}","Parameter":null,"Token":"d5ace37ec03047eda6e850846d7e0a3b","Querycount":0,"Number":null,"Type":null} | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(245)
[VAMS][2018-05-03 17:01:10,323] INFO | Thread=========》 粘包了...实际读到的数据就只有[291] 读到的字节数组长度为 [322] | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(250)
[VAMS][2018-05-03 17:01:11,324] INFO | tempb:�27token|201805031701070668949 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(151)
[VAMS][2018-05-03 17:01:11,325] INFO | Thread=========》 《================开始解码================》 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(199)
[VAMS][2018-05-03 17:01:12,325] INFO | Thread=========》 1 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(131)
[VAMS][2018-05-03 17:01:14,326] INFO | tempb:� | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(151)
[VAMS][2018-05-03 17:01:14,327] INFO | num 2 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(153)
[VAMS][2018-05-03 17:01:14,419] INFO | 14 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(186)
[VAMS][2018-05-03 17:01:16,419] INFO | Thread=========》 《====读到心跳包====》 � | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(189)
[VAMS][2018-05-03 17:01:17,420] INFO | Thread=========》 1 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(131)
[VAMS][2018-05-03 17:01:19,421] INFO | tempb:� | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(151)
[VAMS][2018-05-03 17:01:19,422] INFO | num 3 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(153)
[VAMS][2018-05-03 17:01:19,423] INFO | 19 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(186)
[VAMS][2018-05-03 17:01:21,425] INFO | Thread=========》 《====读到心跳包====》 � | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(189)
[VAMS][2018-05-03 17:01:22,426] INFO | Thread=========》 1 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(131)
[VAMS][2018-05-03 17:01:24,427] INFO | tempb:� | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(151)
[VAMS][2018-05-03 17:01:24,428] INFO | num 4 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(153)
[VAMS][2018-05-03 17:01:24,429] INFO | 24 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(186)
[VAMS][2018-05-03 17:01:26,429] INFO | Thread=========》 《====读到心跳包====》 � | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(189)
[VAMS][2018-05-03 17:01:27,430] INFO | Thread=========》 1 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(131)
[VAMS][2018-05-03 17:01:29,431] INFO | tempb:� | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(151)
[VAMS][2018-05-03 17:01:29,432] INFO | num 5 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(153)
[VAMS][2018-05-03 17:01:29,432] INFO | 29 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(186)
[VAMS][2018-05-03 17:01:31,433] INFO | Thread=========》 《====读到心跳包====》 � | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(189)
[VAMS][2018-05-03 17:02:25,292] INFO | Thread=========》 322 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(131)
[VAMS][2018-05-03 17:02:27,306] INFO | tempb:286{"Request":"Islogin","Root":"{\"User_ID\":1,\"User_Name\":null,\"CUser_HuaName\":null,\"CUser_PWD\":null,\"Token\":null,\"LoginType\":0,\"StrErr\":\"29ac2566e3078e87e3097d3822e50d7\"}","Parameter":null,"Token":"1341410b67bd4be6b6839b553d2a952e","Querycount":0,"Number":null,"Type":null}�27token|201805031702251373965 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(151)
[VAMS][2018-05-03 17:02:27,307] INFO | Thread=========》 《================开始解码================》 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(202)
[VAMS][2018-05-03 17:02:27,308] INFO | command 1 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(205)
[VAMS][2018-05-03 17:02:27,309] INFO | Thread=========》   command [1] str_length[3] lenlen[286] | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(211)
[VAMS][2018-05-03 17:02:27,311] INFO | tempb1:{"Request":"Islogin","Root":{"User_ID":1,"User_Name":null,"CUser_HuaName":null,"CUser_PWD":null,"Token":null,"LoginType":0,"StrErr":"29ac2566e3078e87e3097d3822e50d7"},"Parameter":null,"Token":"1341410b67bd4be6b6839b553d2a952e","Querycount":0,"Number":null,"Type":null} | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(244)
[VAMS][2018-05-03 17:02:27,402] INFO | json Request[Islogin]  Root[com.huir.entity.User@1879c502]  Parameter[null]  Token[1341410b67bd4be6b6839b553d2a952e]  Querycount[0]  Number[null]  Typenull] | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(247)
[VAMS][2018-05-03 17:02:27,403] INFO | Thread=========》   mgs {"Request":"Islogin","Root":"{"User_ID":1,"User_Name":null,"CUser_HuaName":null,"CUser_PWD":null,"Token":null,"LoginType":0,"StrErr":"29ac2566e3078e87e3097d3822e50d7"}","Parameter":null,"Token":"1341410b67bd4be6b6839b553d2a952e","Querycount":0,"Number":null,"Type":null} | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(248)
[VAMS][2018-05-03 17:02:28,403] INFO | Thread=========》 粘包了...实际读到的数据就只有[291] 读到的字节数组长度为 [322] | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(253)
[VAMS][2018-05-03 17:02:29,404] INFO | tempb:�27token|201805031702251373965 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(151)
[VAMS][2018-05-03 17:02:29,405] INFO | Thread=========》 《================开始解码================》 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(202)
[VAMS][2018-05-03 17:02:30,406] INFO | Thread=========》 1 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(131)
[VAMS][2018-05-03 17:02:32,407] INFO | tempb:� | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(151)
[VAMS][2018-05-03 17:02:32,408] INFO | num 2 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(153)
[VAMS][2018-05-03 17:02:32,479] INFO | 32 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(189)
[VAMS][2018-05-03 17:02:34,480] INFO | Thread=========》 《====读到心跳包====》 � | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(192)
[VAMS][2018-05-03 17:02:35,481] INFO | Thread=========》 1 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(131)
[VAMS][2018-05-03 17:02:37,482] INFO | tempb:� | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(151)
[VAMS][2018-05-03 17:02:37,483] INFO | num 3 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(153)
[VAMS][2018-05-03 17:02:37,484] INFO | 37 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(189)
[VAMS][2018-05-03 17:02:39,485] INFO | Thread=========》 《====读到心跳包====》 � | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(192)
[VAMS][2018-05-03 17:02:40,486] INFO | Thread=========》 1 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(131)
[VAMS][2018-05-03 17:02:42,487] INFO | tempb:� | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(151)
[VAMS][2018-05-03 17:02:42,488] INFO | num 4 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(153)
[VAMS][2018-05-03 17:02:42,489] INFO | 42 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(189)
[VAMS][2018-05-03 17:02:44,489] INFO | Thread=========》 《====读到心跳包====》 � | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(192)
[VAMS][2018-05-03 17:02:45,490] INFO | Thread=========》 1 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(131)
[VAMS][2018-05-03 17:02:47,491] INFO | tempb:� | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(151)
[VAMS][2018-05-03 17:02:47,492] INFO | num 5 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(153)
[VAMS][2018-05-03 17:02:47,493] INFO | 47 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(189)
[VAMS][2018-05-03 17:02:49,495] INFO | Thread=========》 《====读到心跳包====》 � | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(192)
[VAMS][2018-05-03 17:02:50,496] INFO | Thread=========》 1 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(131)
[VAMS][2018-05-03 17:02:52,497] INFO | tempb:� | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(151)
[VAMS][2018-05-03 17:02:52,498] INFO | num 6 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(153)
[VAMS][2018-05-03 17:02:52,499] INFO | 52 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(189)
[VAMS][2018-05-03 17:02:54,499] INFO | Thread=========》 《====读到心跳包====》 � | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(192)
[VAMS][2018-05-03 17:05:05,043] INFO | Thread=========》 322 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(131)
[VAMS][2018-05-03 17:05:07,057] INFO | tempb:286{"Request":"Islogin","Root":"{\"User_ID\":1,\"User_Name\":null,\"CUser_HuaName\":null,\"CUser_PWD\":null,\"Token\":null,\"LoginType\":0,\"StrErr\":\"29ac2566e3078e87e3097d3822e50d7\"}","Parameter":null,"Token":"bc0036d3b45b4ef599d2d30bae52e9f4","Querycount":0,"Number":null,"Type":null}�27token|201805031705048922451 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(151)
[VAMS][2018-05-03 17:05:07,058] INFO | Thread=========》 《================开始解码================》 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(204)
[VAMS][2018-05-03 17:05:07,059] INFO | command 1 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(207)
[VAMS][2018-05-03 17:05:07,060] INFO | Thread=========》   command [1] str_length[3] lenlen[286] | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(213)
[VAMS][2018-05-03 17:05:07,062] INFO | tempb1:{"Request":"Islogin","Root":{"User_ID":1,"User_Name":null,"CUser_HuaName":null,"CUser_PWD":null,"Token":null,"LoginType":0,"StrErr":"29ac2566e3078e87e3097d3822e50d7"},"Parameter":null,"Token":"bc0036d3b45b4ef599d2d30bae52e9f4","Querycount":0,"Number":null,"Type":null} | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(246)
[VAMS][2018-05-03 17:05:07,155] INFO | json Request[Islogin]  Root[com.huir.entity.User@1879c502]  Parameter[null]  Token[bc0036d3b45b4ef599d2d30bae52e9f4]  Querycount[0]  Number[null]  Typenull] | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(249)
[VAMS][2018-05-03 17:05:07,155] INFO | Thread=========》   mgs {"Request":"Islogin","Root":"{"User_ID":1,"User_Name":null,"CUser_HuaName":null,"CUser_PWD":null,"Token":null,"LoginType":0,"StrErr":"29ac2566e3078e87e3097d3822e50d7"}","Parameter":null,"Token":"bc0036d3b45b4ef599d2d30bae52e9f4","Querycount":0,"Number":null,"Type":null} | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(250)
[VAMS][2018-05-03 17:05:08,156] INFO | Thread=========》 粘包了...实际读到的数据就只有[291] 读到的字节数组长度为 [322] | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(255)
[VAMS][2018-05-03 17:05:09,157] INFO | tempb:�27token|201805031705048922451 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(151)
[VAMS][2018-05-03 17:05:09,158] INFO | Thread=========》 《================开始解码================》 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(204)
[VAMS][2018-05-03 17:05:10,158] INFO | Thread=========》 1 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(131)
[VAMS][2018-05-03 17:05:12,158] INFO | tempb:� | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(151)
[VAMS][2018-05-03 17:05:12,159] INFO | num 2 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(153)
[VAMS][2018-05-03 17:05:12,229] INFO | Thread=========》 数据异常Index: 1, Size: 1 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(270)
[VAMS][2018-05-03 17:05:13,229] INFO | Thread=========》 1 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(131)
[VAMS][2018-05-03 17:05:15,230] INFO | tempb:� | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(151)
[VAMS][2018-05-03 17:05:15,231] INFO | num 3 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(153)
[VAMS][2018-05-03 17:05:15,232] INFO | Thread=========》 数据异常Index: 2, Size: 2 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(270)
[VAMS][2018-05-03 17:05:16,232] INFO | Thread=========》 1 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(131)
[VAMS][2018-05-03 17:05:18,233] INFO | tempb:� | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(151)
[VAMS][2018-05-03 17:05:18,234] INFO | num 4 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(153)
[VAMS][2018-05-03 17:05:18,234] INFO | Thread=========》 数据异常Index: 3, Size: 3 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(270)
[VAMS][2018-05-03 17:05:19,235] INFO | Thread=========》 0 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(131)
[VAMS][2018-05-03 17:05:21,236] INFO | tempb: | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(151)
[VAMS][2018-05-03 17:05:21,237] INFO | Thread=========》 数据异常0 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(270)
[VAMS][2018-05-03 17:05:22,238] INFO | Thread=========》 1 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(131)
[VAMS][2018-05-03 17:05:24,239] INFO | tempb:� | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(151)
[VAMS][2018-05-03 17:05:24,240] INFO | num 6 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(153)
[VAMS][2018-05-03 17:05:24,241] INFO | Thread=========》 数据异常Index: 4, Size: 4 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(270)
[VAMS][2018-05-03 17:05:25,242] INFO | Thread=========》 0 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(131)
[VAMS][2018-05-03 17:05:27,243] INFO | tempb: | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(151)
[VAMS][2018-05-03 17:05:27,244] INFO | Thread=========》 数据异常0 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(270)
[VAMS][2018-05-03 17:05:28,244] INFO | Thread=========》 1 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(131)
[VAMS][2018-05-03 17:05:30,245] INFO | tempb:� | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(151)
[VAMS][2018-05-03 17:05:30,246] INFO | num 8 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(153)
[VAMS][2018-05-03 17:05:30,247] INFO | Thread=========》 数据异常Index: 5, Size: 5 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(270)
[VAMS][2018-05-03 17:05:31,247] INFO | Thread=========》 1 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(131)
[VAMS][2018-05-03 17:05:33,248] INFO | tempb:� | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(151)
[VAMS][2018-05-03 17:05:33,249] INFO | num 9 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(153)
[VAMS][2018-05-03 17:05:33,250] INFO | Thread=========》 数据异常Index: 6, Size: 6 | [Thread-1] com.huir.mina.customtelnet.NetService_java$3.run(270)
